step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
47767,WEATHER,10.35,68.03,1008.94,32.64,27.89,0
47768,WEATHER,6.78,65.5,1008.79,11.89,19.46,0
47769,WEATHER,6.65,54.91,1009.76,20.29,30.32,0
47770,WEATHER,6.97,71.01,1006.18,14.89,27.76,0
47771,WEATHER,9.15,61.97,1013.16,16.11,20.73,0
47772,WEATHER,9.84,56.38,1006.35,11.79,27.62,0
47773,WEATHER,7.24,72.78,1009.78,17.16,30.13,0
47774,WEATHER,7.1,69.49,1017.38,9.8,19.73,0
47775,WEATHER,6.91,69.14,1011.97,11.67,29.22,0
47776,WEATHER,6.6,68.91,1007.55,9.42,18.96,0
47777,WEATHER,16.09,79.0,1014.13,16.82,27.02,0
47778,WEATHER,9.64,61.61,1011.28,12.33,27.4,0
47779,WEATHER,9.8,66.68,1013.35,1.11,28.21,0
47780,WEATHER,9.94,60.26,1006.98,21.08,26.82,0
47781,WEATHER,8.21,72.03,1014.17,17.52,28.21,0
47782,WEATHER,9.44,58.64,1003.7,23.17,29.75,0
47783,WEATHER,11.77,77.19,1007.28,3.14,31.53,0
47784,WEATHER,8.42,61.25,1010.67,3.77,30.91,0
47785,WEATHER,6.36,64.5,1009.06,22.31,29.98,1
47786,WEATHER,5.83,70.47,1013.85,8.83,28.69,0
47787,WEATHER,10.67,65.55,1009.09,11.88,34.1,0
47788,WEATHER,11.91,81.93,1017.98,26.27,28.13,0
47789,WEATHER,11.07,61.3,1017.18,13.69,25.85,0
47790,WEATHER,7.82,72.98,1012.46,10.0,42.69,0
47791,WEATHER,8.65,53.09,1017.72,2.58,33.53,0
47792,WEATHER,7.75,76.43,1011.85,7.87,39.39,0
47793,WEATHER,13.1,66.39,1009.92,12.06,27.45,0
47794,WEATHER,9.55,78.65,1018.05,4.6,29.37,0
47795,WEATHER,10.08,67.61,1010.89,22.29,35.3,0
47796,WEATHER,14.06,75.66,1006.85,4.92,31.55,0
47797,WEATHER,14.55,65.49,1007.18,7.69,28.66,0
47798,WEATHER,8.26,78.46,1014.42,16.34,30.26,0
47799,WEATHER,11.86,85.34,1010.81,6.68,20.83,0
47800,WEATHER,15.93,59.4,1014.99,19.86,25.56,0
47801,WEATHER,12.55,68.38,1014.87,22.55,34.35,1
47802,WEATHER,14.34,78.25,1010.26,10.34,44.92,1
47803,WEATHER,12.04,62.4,1013.29,14.63,26.66,0
47804,WEATHER,9.94,68.98,1016.93,27.71,37.22,0
47805,WEATHER,14.97,82.21,1009.71,12.93,27.13,0
47806,WEATHER,10.84,77.54,1011.48,17.42,34.86,0
47807,WEATHER,9.98,71.12,1014.38,12.13,36.8,0
47808,WEATHER,18.36,63.36,1010.18,13.35,31.91,0
47809,WEATHER,13.17,71.89,1014.35,1.64,33.26,0
47810,WEATHER,10.34,85.99,1015.4,8.66,36.13,0
47811,WEATHER,10.42,75.81,1014.79,15.29,38.95,0
47812,WEATHER,17.03,74.46,1010.57,8.49,29.98,1
47813,WEATHER,14.42,75.54,1018.22,19.73,38.13,0
47814,WEATHER,15.14,83.74,1012.54,8.43,35.98,0
47815,WEATHER,14.39,85.82,1009.76,10.54,40.93,0
47816,WEATHER,19.58,66.51,1005.68,18.05,30.52,1
47817,WEATHER,18.05,80.57,1013.74,7.17,32.91,0
47818,WEATHER,14.62,75.05,1013.05,8.37,25.33,0
47819,WEATHER,11.25,74.47,1012.99,23.96,44.26,0
47820,WEATHER,18.8,79.45,1014.96,5.22,40.15,1
47821,WEATHER,13.32,74.62,1013.49,18.8,39.0,0
47822,WEATHER,18.57,72.28,1014.87,17.96,41.27,1
47823,WEATHER,12.67,66.21,1007.42,22.09,32.63,0
47824,WEATHER,17.78,71.08,1016.29,8.1,33.74,1
47825,WEATHER,23.09,83.49,1005.69,5.4,39.05,1
47826,WEATHER,17.32,74.29,1016.49,4.72,46.49,0
47827,WEATHER,17.62,85.87,1009.16,10.83,49.29,1
47828,WEATHER,17.26,95.36,1008.86,15.63,39.31,0
47829,WEATHER,19.07,78.7,1009.17,12.27,43.79,1
47830,WEATHER,16.82,83.2,1013.66,20.57,33.73,1
47831,WEATHER,18.45,71.24,1009.36,6.89,42.83,0
47832,WEATHER,20.15,68.47,1011.39,23.51,42.86,1
47833,WEATHER,22.15,92.23,1020.21,7.38,44.96,0
47834,WEATHER,25.5,79.95,1018.46,8.88,36.88,1
47835,WEATHER,19.4,100.0,1018.71,7.88,41.29,0
47836,WEATHER,21.92,71.99,1020.2,17.56,38.92,1
47837,WEATHER,25.11,90.6,1011.38,21.05,38.16,1
47838,WEATHER,18.58,71.72,1018.41,20.13,32.08,0
47839,WEATHER,21.59,84.29,1009.97,24.07,46.2,1
47840,WEATHER,20.79,74.87,1009.28,8.02,38.64,0
47841,WEATHER,23.32,78.83,1010.72,14.69,45.31,0
47842,WEATHER,14.54,89.99,1016.41,15.69,44.72,1
47843,WEATHER,22.4,68.14,1020.67,13.89,45.72,1
47844,WEATHER,19.48,81.26,1024.84,12.79,46.22,0
47845,WEATHER,20.56,88.71,1016.36,26.34,44.75,0
47846,WEATHER,17.48,88.9,1019.73,24.55,44.09,0
47847,WEATHER,21.04,86.72,1018.23,9.16,40.58,0
47848,WEATHER,19.33,85.01,1012.4,11.62,44.9,1
47849,WEATHER,22.18,81.23,1020.92,13.88,43.69,1
47850,WEATHER,23.87,80.72,1021.19,9.02,39.01,0
47851,WEATHER,17.75,81.84,1015.96,9.26,55.1,0
47852,WEATHER,26.37,86.54,1013.45,18.65,44.5,0
47853,WEATHER,24.62,77.67,1018.57,9.58,34.42,0
47854,WEATHER,23.94,77.7,1017.3,2.35,44.49,0
47855,WEATHER,23.82,81.13,1015.51,7.24,41.78,1
47856,WEATHER,24.75,73.3,1018.96,1.64,42.5,0
47857,WEATHER,22.76,76.11,1022.74,10.6,45.82,1
47858,WEATHER,26.2,86.12,1016.36,6.33,47.51,0
47859,WEATHER,19.9,82.1,1013.77,12.03,36.44,0
47860,WEATHER,19.9,85.27,1009.83,10.68,41.87,0
47861,WEATHER,21.55,74.47,1023.41,8.53,38.35,0
47862,WEATHER,24.32,67.19,1013.3,13.13,42.26,1
47863,WEATHER,20.41,69.14,1013.62,16.11,39.88,1
47864,WEATHER,25.4,66.28,1010.1,14.5,40.89,0
47865,WEATHER,22.41,75.35,1022.71,36.09,46.1,0
47866,WEATHER,25.14,96.12,1018.45,21.16,55.96,0
47867,WEATHER,25.67,75.73,1020.67,17.85,49.26,1
47868,WEATHER,24.47,74.75,1021.81,11.98,50.79,1
47869,WEATHER,30.53,85.22,1016.74,11.9,47.04,0
47870,WEATHER,25.9,73.95,1018.45,28.28,50.33,0
47871,WEATHER,27.64,84.82,1020.17,20.73,46.37,0
47872,WEATHER,25.27,81.98,1015.55,7.82,54.34,1
47873,WEATHER,23.9,71.28,1014.05,20.85,44.69,0
47874,WEATHER,25.44,70.96,1021.81,20.51,48.59,0
47875,WEATHER,27.55,93.67,1015.11,10.22,42.7,0
47876,WEATHER,27.81,78.4,1016.55,16.18,47.91,0
47877,WEATHER,27.56,70.02,1012.92,8.17,46.81,0
47878,WEATHER,28.81,76.2,1014.78,4.08,51.26,0
47879,WEATHER,23.97,71.43,1015.59,6.16,46.21,0
47880,WEATHER,24.1,73.17,1017.2,16.38,45.57,0
47881,WEATHER,23.09,64.78,1020.14,23.22,46.43,0
47882,WEATHER,26.68,84.18,1017.44,14.91,37.7,0
47883,WEATHER,32.71,76.56,1012.3,16.27,54.47,0
47884,WEATHER,30.17,80.6,1018.02,9.03,50.28,1
47885,WEATHER,32.03,85.48,1011.78,17.51,41.4,0
47886,WEATHER,23.34,84.8,1016.69,5.23,46.02,0
47887,WEATHER,25.74,85.58,1012.84,28.02,49.28,0
47888,WEATHER,22.56,81.35,1015.3,14.49,42.69,0
47889,WEATHER,27.89,81.35,1018.85,5.65,51.86,0
47890,WEATHER,27.64,81.01,1019.08,8.64,32.9,0
47891,WEATHER,28.45,76.33,1019.79,19.93,42.39,0
47892,WEATHER,25.22,70.78,1017.33,7.85,41.49,0
47893,WEATHER,27.3,75.84,1019.71,12.85,50.75,0
47894,WEATHER,28.5,68.99,1019.28,7.54,40.68,0
47895,WEATHER,21.58,78.64,1018.57,15.42,31.37,0
47896,WEATHER,25.76,67.96,1019.42,13.68,45.24,0
47897,WEATHER,27.6,62.01,1013.8,12.63,35.6,1
47898,WEATHER,24.63,59.32,1019.21,12.1,45.69,0
47899,WEATHER,31.23,71.59,1021.07,8.7,43.46,0
47900,WEATHER,29.41,80.73,1010.73,9.59,46.57,0
47901,WEATHER,29.11,65.11,1018.39,5.49,40.28,0
47902,WEATHER,25.55,70.76,1019.22,16.69,33.62,1
47903,WEATHER,28.58,74.3,1021.7,3.38,44.82,0
47904,WEATHER,29.2,74.87,1017.89,18.05,51.46,0
47905,WEATHER,26.14,77.41,1013.8,29.07,44.75,0
47906,WEATHER,30.44,76.63,1022.5,6.6,32.34,0
47907,WEATHER,20.02,67.92,1018.36,10.97,45.61,0
47908,WEATHER,27.24,69.81,1015.28,15.03,38.98,0
47909,WEATHER,26.84,76.3,1013.9,9.39,43.9,1
47910,WEATHER,26.34,62.91,1018.18,20.3,41.46,0
47911,WEATHER,27.27,66.11,1019.06,7.37,40.88,0
47912,WEATHER,24.2,69.79,1017.56,48.24,41.48,0
47913,WEATHER,34.71,69.02,1018.33,4.57,46.78,0
47914,WEATHER,27.38,89.76,1020.4,16.87,42.6,1
47915,WEATHER,27.66,73.23,1019.43,20.92,42.18,0
47916,WEATHER,29.33,55.98,1012.08,2.31,42.31,0
47917,WEATHER,30.13,64.67,1015.51,26.89,38.47,0
47918,WEATHER,27.25,56.87,1006.96,6.24,38.4,1
47919,WEATHER,29.93,59.78,1013.31,12.75,36.74,0
47920,WEATHER,27.41,70.28,1019.17,5.93,34.75,0
47921,WEATHER,28.62,70.86,1019.82,32.76,44.47,0
47922,WEATHER,25.08,67.76,1020.61,20.61,33.07,0
47923,WEATHER,25.54,55.81,1025.1,6.88,32.23,0
47924,WEATHER,22.64,73.98,1020.07,16.5,46.89,0
47925,WEATHER,28.08,79.3,1024.53,10.75,40.23,0
47926,WEATHER,26.72,66.89,1018.87,15.03,44.89,0
47927,WEATHER,22.26,50.47,1018.73,21.48,35.41,0
47928,WEATHER,29.23,67.89,1015.72,16.69,33.09,0
47929,WEATHER,28.74,64.8,1013.75,7.81,40.54,0
47930,WEATHER,28.9,57.06,1015.55,21.73,42.6,0
47931,WEATHER,22.88,47.27,1014.08,12.28,43.6,0
47932,WEATHER,32.89,57.0,1019.61,17.36,38.86,0
47933,WEATHER,23.69,78.57,1014.75,10.86,37.27,1
47934,WEATHER,31.85,57.03,1014.27,26.03,43.86,0
47935,WEATHER,34.9,54.53,1012.92,16.71,37.13,0
47936,WEATHER,22.1,66.07,1014.46,24.19,27.89,0
47937,WEATHER,27.67,59.73,1014.53,10.08,37.98,0
47938,WEATHER,22.76,44.9,1018.27,15.74,38.59,0
47939,WEATHER,26.32,60.09,1017.51,14.6,43.06,0
47940,WEATHER,22.59,58.68,1008.07,6.65,34.58,0
47941,WEATHER,17.72,60.37,1016.57,3.32,27.36,0
47942,WEATHER,25.6,59.08,1013.25,10.2,42.04,0
47943,WEATHER,23.15,57.8,1018.12,25.68,28.44,0
47944,WEATHER,18.72,80.97,1019.25,3.16,36.12,0
47945,WEATHER,25.14,59.98,1008.85,6.02,39.53,0
47946,WEATHER,25.15,44.72,1025.21,22.33,32.24,1
47947,WEATHER,19.96,48.93,1015.49,16.37,32.96,0
47948,WEATHER,30.03,54.01,1014.23,7.38,37.32,0
47949,WEATHER,23.44,56.52,1023.47,36.17,37.19,0
47950,WEATHER,25.14,68.5,1017.09,3.81,30.53,0
47951,WEATHER,21.31,53.53,1014.56,5.62,38.23,0
47952,WEATHER,28.77,68.6,1021.8,8.98,35.42,0
47953,WEATHER,23.59,67.3,1018.57,3.46,29.16,0
47954,WEATHER,23.23,59.05,1016.25,15.93,29.42,0
47955,WEATHER,23.44,59.93,1017.16,24.08,35.65,0
47956,WEATHER,26.32,56.75,1016.93,20.92,29.94,0
47957,WEATHER,15.56,58.59,1020.49,17.84,36.19,0
47958,WEATHER,23.97,58.91,1016.25,7.4,29.77,0
47959,WEATHER,23.61,61.98,1019.75,12.43,30.46,0
47960,WEATHER,20.95,35.71,1019.16,13.64,27.47,0
47961,WEATHER,33.57,49.95,1018.71,18.07,24.11,0
47962,WEATHER,17.41,48.93,1014.21,18.24,38.98,0
47963,WEATHER,19.28,49.84,1016.25,26.1,34.04,0
47964,WEATHER,17.08,61.04,1018.47,10.93,45.66,0
47965,WEATHER,19.82,64.93,1012.21,12.13,31.82,0
47966,WEATHER,18.19,37.19,1012.16,14.9,30.56,0
47967,WEATHER,19.82,72.17,1021.5,12.55,30.5,0
47968,WEATHER,20.14,56.92,1013.6,12.96,22.72,0
47969,WEATHER,22.46,36.93,1019.22,5.8,32.61,0
47970,WEATHER,17.43,57.73,1013.79,4.22,29.55,0
47971,WEATHER,19.1,54.53,1013.71,4.44,31.66,0
47972,WEATHER,22.75,30.33,1015.46,23.97,31.28,0
47973,WEATHER,17.11,43.35,1012.8,7.99,27.72,0
47974,WEATHER,16.42,35.26,1008.92,9.33,26.38,0
47975,WEATHER,21.86,45.8,1019.46,8.04,24.03,0
47976,WEATHER,20.53,49.59,1011.55,25.45,25.29,0
47977,WEATHER,18.89,39.25,1015.43,10.89,33.43,0
47978,WEATHER,19.99,64.04,1014.32,8.25,20.99,0
47979,WEATHER,15.81,60.49,1002.05,18.24,35.63,0
47980,WEATHER,21.89,38.03,1010.49,18.41,34.45,0
47981,WEATHER,20.8,48.52,1020.98,2.52,31.14,0
47982,WEATHER,19.1,48.17,1019.91,5.24,30.51,0
47983,WEATHER,20.36,47.57,1013.86,13.99,19.84,0
47984,WEATHER,16.91,36.52,1011.36,10.84,23.67,0
47985,WEATHER,22.18,44.6,1017.54,20.35,20.23,0
47986,WEATHER,16.38,43.47,1013.05,21.32,22.08,0
47987,WEATHER,16.6,40.76,1015.16,13.73,22.33,0
47988,WEATHER,18.74,44.94,1015.66,12.93,21.54,0
47989,WEATHER,19.5,40.84,1013.21,13.6,20.73,0
47990,WEATHER,14.63,49.62,1015.22,4.64,29.17,0
47991,WEATHER,22.45,39.48,1015.21,6.73,28.67,0
47992,WEATHER,20.53,36.97,1005.8,17.64,27.06,0
47993,WEATHER,15.25,41.65,1017.37,16.17,31.4,0
47994,WEATHER,11.63,40.1,1006.38,16.64,23.3,1
47995,WEATHER,12.64,40.69,1012.73,6.57,20.18,0
47996,WEATHER,11.75,44.53,1012.23,7.8,24.83,0
47997,WEATHER,15.63,35.96,1012.97,30.23,30.38,0
47998,WEATHER,17.13,46.25,1011.63,5.8,17.75,0
47999,WEATHER,16.42,44.1,1012.98,10.93,16.77,0
48000,WEATHER,9.2,46.09,1009.75,10.52,16.02,0
48001,WEATHER,18.28,56.81,1009.76,7.54,16.76,0
48002,WEATHER,17.39,26.18,1011.79,11.53,22.51,0
48003,WEATHER,13.11,38.29,1012.16,8.31,18.87,0
48004,WEATHER,13.77,42.92,1011.39,20.74,22.97,0
48005,WEATHER,14.03,60.6,1006.38,12.8,27.74,0
48006,WEATHER,15.81,44.34,1012.72,14.86,11.49,0
48007,WEATHER,10.45,47.58,1005.36,6.74,23.47,0
48008,WEATHER,14.24,52.76,1004.65,12.8,25.03,0
48009,WEATHER,16.14,39.74,1012.02,2.73,16.41,0
48010,WEATHER,12.47,34.96,1014.2,8.97,21.69,0
48011,WEATHER,13.67,40.81,1010.47,13.12,18.12,0
48012,WEATHER,13.36,34.12,1006.12,8.7,22.22,0
48013,WEATHER,5.75,41.81,1016.25,8.49,10.78,0
48014,WEATHER,11.43,40.25,1007.12,18.87,18.71,0
48015,WEATHER,10.42,40.62,1009.86,6.83,23.58,0
48016,WEATHER,12.32,44.52,1013.51,6.61,23.6,0
48017,WEATHER,11.19,35.2,1010.27,11.3,19.2,0
48018,WEATHER,10.67,30.66,1009.62,4.12,17.99,0
48019,WEATHER,14.81,48.94,1006.65,18.01,18.78,0
48020,WEATHER,10.59,59.32,1002.69,15.59,13.47,0
48021,WEATHER,11.03,39.61,1005.14,8.86,30.21,0
48022,WEATHER,11.56,48.44,1005.91,16.26,19.85,0
48023,WEATHER,14.43,31.07,1007.73,4.89,11.73,0
48024,WEATHER,11.68,33.4,1013.9,16.06,17.6,0
48025,WEATHER,7.02,38.04,1014.64,26.08,7.8,0
48026,WEATHER,8.75,26.93,1010.27,3.6,24.75,0
48027,WEATHER,10.53,38.27,1010.8,5.17,20.82,0
48028,WEATHER,7.74,43.69,1011.08,6.91,22.07,0
48029,WEATHER,11.44,42.91,1006.07,7.37,11.81,0
48030,WEATHER,7.18,43.37,1005.79,4.42,13.06,0
48031,WEATHER,10.36,35.61,1007.03,7.18,20.37,0
48032,WEATHER,9.3,44.95,1003.19,7.68,25.26,0
48033,WEATHER,6.86,30.86,1009.19,8.18,11.16,0
48034,WEATHER,5.55,35.86,1006.78,10.95,12.85,0
48035,WEATHER,3.83,49.09,1004.91,14.23,15.02,0
48036,WEATHER,3.29,34.66,1009.47,21.95,21.11,0
48037,WEATHER,6.14,50.98,1012.89,20.23,16.31,0
48038,WEATHER,6.23,48.27,1010.26,11.55,15.66,1
48039,WEATHER,6.49,32.59,1006.52,12.1,11.11,0
48040,WEATHER,7.42,42.08,1005.34,4.9,16.62,0
48041,WEATHER,5.57,53.58,1007.38,38.54,15.25,0
48042,WEATHER,3.78,32.47,1008.67,5.15,14.22,0
48043,WEATHER,8.69,49.01,1014.56,12.8,19.04,0
48044,WEATHER,3.94,38.69,1004.47,9.12,20.01,0
48045,WEATHER,2.6,36.42,1010.64,14.23,21.76,0
48046,WEATHER,1.25,56.87,1009.8,3.25,20.74,0
48047,WEATHER,4.68,37.19,1012.59,1.57,0.95,0
48048,WEATHER,6.18,30.25,1005.42,24.16,10.2,0
48049,WEATHER,11.53,26.58,1010.33,3.88,5.36,0
48050,WEATHER,6.65,27.95,1007.38,9.47,21.43,0
48051,WEATHER,3.83,30.41,1011.61,14.82,15.86,0
48052,WEATHER,9.0,43.56,1012.59,16.88,17.55,0
48053,WEATHER,4.94,34.22,1014.38,16.47,15.39,0
48054,WEATHER,6.57,52.75,1013.72,16.19,12.13,0
48055,WEATHER,4.63,34.94,1009.82,23.33,11.12,0
48056,WEATHER,6.73,47.55,1012.87,9.72,13.68,0
48057,WEATHER,4.37,46.39,1000.02,11.24,13.28,0
48058,WEATHER,5.29,39.09,1012.65,15.36,15.7,0
48059,WEATHER,9.85,32.45,1009.53,16.28,8.54,0
48060,WEATHER,8.77,39.58,1006.21,4.36,21.7,0
48061,WEATHER,4.37,42.4,1008.3,8.39,14.87,0
48062,WEATHER,7.77,33.71,1019.51,8.83,12.66,0
48063,WEATHER,9.52,52.5,1010.14,12.59,19.75,0
48064,WEATHER,1.32,44.65,1009.45,16.76,18.63,0
48065,WEATHER,8.51,45.11,1010.68,12.22,8.73,0
48066,WEATHER,2.99,53.29,1000.96,10.26,20.88,0
48067,WEATHER,0.97,37.63,1007.95,5.88,15.17,0
48068,WEATHER,3.19,41.2,1014.56,16.47,9.17,0
48069,WEATHER,4.85,67.16,1008.62,19.29,17.04,0
48070,WEATHER,5.01,51.64,1006.55,7.64,12.93,0
48071,WEATHER,3.05,42.33,1007.6,5.26,14.19,0
48072,WEATHER,8.03,45.04,1014.67,15.89,16.57,0
48073,WEATHER,6.89,42.95,1004.63,25.83,13.3,0
48074,WEATHER,4.85,49.59,1002.64,16.0,9.59,0
48075,WEATHER,4.41,46.15,1011.52,11.48,14.68,0
48076,WEATHER,2.37,29.78,1011.09,8.8,21.47,0
48077,WEATHER,4.93,40.73,1002.85,19.74,18.64,0
48078,WEATHER,-1.37,46.63,1005.73,4.91,10.77,1
48079,WEATHER,0.14,48.43,1007.43,19.86,16.74,0
48080,WEATHER,4.93,46.87,1010.61,11.13,27.93,0
48081,WEATHER,3.06,50.64,1009.98,38.63,11.13,1
48082,WEATHER,2.06,58.64,1010.87,7.88,12.46,0
48083,WEATHER,5.22,60.57,1017.89,16.63,7.52,0
48084,WEATHER,-0.18,37.21,1003.79,30.94,21.16,0
48085,WEATHER,11.03,55.82,1005.23,16.51,17.84,0
48086,WEATHER,4.91,49.01,1001.42,21.45,14.53,0
48087,WEATHER,2.55,48.93,1009.95,17.0,12.05,0
48088,WEATHER,-3.13,33.66,1004.23,10.63,15.04,0
48089,WEATHER,1.98,41.84,1010.35,15.78,24.57,0
48090,WEATHER,-2.13,54.64,1009.19,0.89,27.9,0
48091,WEATHER,4.84,51.34,1011.17,19.56,15.32,0
48092,WEATHER,1.65,45.69,1014.65,23.21,20.48,0
48093,WEATHER,3.46,42.89,1005.95,17.19,19.27,0
48094,WEATHER,-1.35,43.25,1004.75,3.13,28.58,0
48095,WEATHER,-0.28,72.51,1013.25,8.0,20.7,0
48096,WEATHER,3.36,67.35,1006.22,12.29,15.87,0
48097,WEATHER,7.7,58.24,1008.32,6.65,27.01,0
48098,WEATHER,5.09,52.0,1002.4,9.78,12.57,0
48099,WEATHER,-1.98,44.56,1009.87,13.59,21.45,0
48100,WEATHER,2.51,65.2,1007.84,11.53,17.26,0
48101,WEATHER,1.62,37.72,1007.9,19.42,8.69,0
48102,WEATHER,1.8,60.33,1012.96,18.66,22.18,0
48103,WEATHER,3.21,46.97,1011.75,13.26,22.38,0
48104,WEATHER,2.36,32.18,1006.87,23.6,10.22,0
48105,WEATHER,8.97,64.11,1002.69,19.58,11.36,0
48106,WEATHER,4.13,57.3,1004.26,25.02,26.36,0
48107,WEATHER,4.93,48.67,1008.52,18.19,22.22,0
48108,WEATHER,4.43,55.71,1009.08,6.49,15.09,0
48109,WEATHER,5.3,60.23,1005.73,4.88,19.57,0
48110,WEATHER,8.35,56.69,1009.43,6.61,25.34,0
48111,WEATHER,3.21,58.33,1008.29,7.22,19.61,0
48112,WEATHER,3.37,55.61,1004.55,15.09,31.31,0
48113,WEATHER,4.1,51.04,1010.25,7.28,23.36,0
48114,WEATHER,4.44,57.43,1007.87,14.41,20.44,0
48115,WEATHER,3.36,66.19,1007.54,20.18,21.61,0
48116,WEATHER,9.36,58.45,1010.64,11.45,17.18,0
48117,WEATHER,1.75,68.6,1009.32,18.32,19.34,0
48118,WEATHER,7.74,57.94,1007.3,14.74,24.38,0
48119,WEATHER,3.78,61.79,1005.89,10.75,23.06,0
48120,WEATHER,6.92,62.61,1007.12,7.9,15.64,0
48121,WEATHER,5.01,65.38,1009.96,3.26,28.28,0
48122,WEATHER,5.49,75.4,1008.14,10.87,28.79,0
48123,WEATHER,2.27,53.49,1012.42,11.74,26.98,0
48124,WEATHER,9.72,57.13,1010.72,9.36,25.7,0
48125,WEATHER,7.71,65.93,1002.77,14.05,26.51,0
48126,WEATHER,1.8,68.14,1004.85,16.55,28.76,0
48127,WEATHER,8.65,56.67,1009.56,11.69,27.57,0
48128,WEATHER,4.62,57.6,1014.34,9.68,19.21,0
48129,WEATHER,6.36,66.74,1009.38,13.23,18.2,0
48130,WEATHER,6.91,51.29,1006.22,4.33,29.99,0
48131,WEATHER,12.49,67.34,1005.51,13.51,26.6,0
48132,WEATHER,5.55,69.98,1013.35,6.35,32.51,0
48133,WEATHER,11.82,67.17,1012.89,13.41,26.22,0
48134,WEATHER,10.14,66.18,1010.6,9.51,22.26,0
48135,WEATHER,8.09,69.49,1014.18,8.85,34.87,1
48136,WEATHER,6.33,78.42,1012.37,3.62,30.3,0
48137,WEATHER,5.43,63.44,1010.38,3.33,24.34,0
48138,WEATHER,5.1,69.0,1004.56,22.84,29.72,0
48139,WEATHER,9.4,71.81,1013.01,2.65,22.8,0
48140,WEATHER,6.24,61.9,1011.91,5.08,15.12,1
48141,WEATHER,9.9,54.66,1009.73,24.24,23.28,0
48142,WEATHER,11.01,73.12,1004.0,12.93,32.84,0
48143,WEATHER,10.29,85.32,1008.17,16.87,24.61,0
48144,WEATHER,5.95,69.8,1011.94,5.82,30.04,1
48145,WEATHER,7.91,69.57,1015.95,18.33,27.19,1
48146,WEATHER,8.67,71.41,1008.03,20.58,28.98,0
48147,WEATHER,7.84,70.62,1009.93,16.81,31.91,0
48148,WEATHER,11.2,74.25,1011.53,26.58,25.02,0
48149,WEATHER,9.39,74.14,1008.93,13.86,29.98,0
48150,WEATHER,6.84,68.62,1013.22,22.82,28.42,0
48151,WEATHER,12.57,61.91,1004.76,11.93,32.97,0
48152,WEATHER,8.35,79.03,1011.9,7.75,32.12,1
48153,WEATHER,7.47,71.22,1011.98,18.32,34.74,0
48154,WEATHER,9.34,67.38,1010.22,4.96,28.88,0
48155,WEATHER,14.08,80.2,1000.12,9.44,26.13,1
48156,WEATHER,9.26,76.1,1016.87,17.13,30.15,0
48157,WEATHER,11.29,57.61,1014.91,12.3,30.28,0
48158,WEATHER,6.28,85.79,1009.49,14.41,37.09,0
48159,WEATHER,8.51,70.49,1008.38,18.89,23.85,0
48160,WEATHER,7.55,74.03,1016.23,5.42,25.49,0
48161,WEATHER,12.28,59.61,1007.86,4.72,24.58,0
48162,WEATHER,9.8,76.41,1012.07,10.58,33.46,0
48163,WEATHER,14.61,74.89,1014.52,17.16,42.79,0
48164,WEATHER,7.2,66.33,1015.58,4.91,20.56,0
48165,WEATHER,16.47,77.87,1010.77,17.86,29.87,0
48166,WEATHER,12.84,63.87,1009.32,20.29,35.49,0
48167,WEATHER,14.29,65.7,1018.78,4.15,28.19,0
48168,WEATHER,13.62,64.88,1014.73,5.69,26.08,0
48169,WEATHER,14.3,64.31,1006.77,13.92,43.15,0
48170,WEATHER,13.57,60.17,1004.24,8.09,28.82,0
48171,WEATHER,12.22,79.04,1014.27,19.77,36.13,0
48172,WEATHER,11.15,85.38,1012.86,5.39,31.77,0
48173,WEATHER,10.56,69.93,1013.64,14.26,34.07,0
48174,WEATHER,17.65,70.84,1012.4,12.67,33.38,0
48175,WEATHER,12.68,72.46,1005.92,5.52,36.6,1
48176,WEATHER,10.16,65.42,1019.42,22.93,32.4,1
48177,WEATHER,15.76,66.89,1015.42,13.33,34.45,0
48178,WEATHER,13.95,83.64,1011.08,7.65,30.91,1
48179,WEATHER,18.48,73.18,1014.12,23.66,32.95,0
48180,WEATHER,20.98,76.69,1007.24,14.61,34.32,0
48181,WEATHER,17.01,81.7,1012.21,22.04,39.21,0
48182,WEATHER,16.09,69.68,1012.74,16.81,41.81,1
48183,WEATHER,13.87,77.3,1016.61,13.52,36.09,0
48184,WEATHER,18.49,77.22,1005.95,8.2,39.44,0
48185,WEATHER,16.94,73.42,1006.3,23.51,41.46,0
48186,WEATHER,16.46,70.0,1012.5,22.91,41.27,0
48187,WEATHER,15.12,73.74,1015.73,11.45,40.41,0
48188,WEATHER,16.78,82.69,1012.24,3.03,36.64,0
48189,WEATHER,12.67,76.85,1012.17,18.63,36.54,1
48190,WEATHER,21.51,80.72,1016.98,15.04,36.84,0
48191,WEATHER,20.99,74.65,1016.6,13.94,43.55,1
48192,WEATHER,20.12,80.46,1014.92,26.13,35.43,1
48193,WEATHER,19.93,73.31,1017.4,21.85,44.64,0
48194,WEATHER,23.74,88.0,1018.75,32.47,40.48,0
48195,WEATHER,21.06,61.82,1015.39,29.6,34.79,0
48196,WEATHER,13.2,75.65,1012.29,15.86,35.32,1
48197,WEATHER,20.29,77.4,1016.43,11.5,42.72,0
48198,WEATHER,16.35,79.98,1018.77,7.5,41.15,0
48199,WEATHER,21.57,82.47,1008.12,7.96,46.67,0
48200,WEATHER,18.15,78.15,1012.75,21.0,41.2,0
48201,WEATHER,14.01,73.7,1022.57,12.73,47.81,0
